$GPRMC,194158.085,V,,,,,0.00,0.00,250218,,,N*4C
$GPRMC,194159.085,V,,,,,0.00,0.00,250218,,,N*4D
$GPRMC,194200.085,V,,,,,0.00,0.00,250218,,,N*42
$GPRMC,194201.085,V,,,,,0.00,0.00,250218,,,N*43
$GPRMC,194202.085,V,,,,,0.00,0.00,250218,,,N*40
$GPRMC,194203.085,V,,,,,0.00,0.00,250218,,,N*41
$GPRMC,194204.085,V,,,,,0.00,0.00,250218,,,N*46
$GPRMC,194205.085,V,,,,,0.00,0.00,250218,,,N*47
$GPRMC,194206.084,V,,,,,0.00,0.00,250218,,,N*45
$GPRMC,194206.304,V,,,,,0.00,0.00,250218,,,N*4E
$GPRMC,194207.304,V,,,,,0.00,0.00,250218,,,N*4F
$GPRMC,194208.304,V,,,,,0.00,0.00,250218,,,N*40
$GPRMC,194209.304,V,,,,,0.00,0.00,250218,,,N*41
$GPRMC,194210.304,V,,,,,0.00,0.00,250218,,,N*49
$GPRMC,194211.304,V,,,,,0.00,0.00,250218,,,N*48
$GPRMC,194212.089,V,,,,,0.00,0.00,250218,,,N*4D
$GPRMC,194213.089,V,,,,,0.00,0.00,250218,,,N*4C
$GPRMC,194214.089,V,,,,,0.00,0.00,250218,,,N*4B
$GPRMC,194215.089,V,,,,,0.00,0.00,250218,,,N*4A
$GPRMC,194216.089,V,,,,,0.00,0.00,250218,,,N*49
$GPRMC,194217.089,V,,,,,0.00,0.00,250218,,,N*48
$GPRMC,194218.089,V,,,,,0.00,0.00,250218,,,N*47
$GPRMC,194219.089,V,,,,,0.00,0.00,250218,,,N*46
$GPRMC,194220.089,V,,,,,0.00,0.00,250218,,,N*4C
$GPRMC,194221.089,V,,,,,0.00,0.00,250218,,,N*4D
$GPRMC,194222.101,V,,,,,0.00,0.00,250218,,,N*4F
$GPRMC,194223.101,V,,,,,0.00,0.00,250218,,,N*4E
$GPRMC,194224.101,V,,,,,0.00,0.00,250218,,,N*49
$GPRMC,194225.101,V,,,,,0.00,0.00,250218,,,N*48
$GPRMC,194226.101,V,,,,,0.00,0.00,250218,,,N*4B
$GPRMC,194227.101,V,,,,,0.00,0.00,250218,,,N*4A
$GPRMC,194228.101,V,,,,,0.00,0.00,250218,,,N*45
$GPRMC,194229.101,V,,,,,0.00,0.00,250218,,,N*44
$GPRMC,194230.097,V,,,,,0.00,0.00,250218,,,N*42
$GPRMC,194230.317,V,,,,,0.00,0.00,250218,,,N*49
$GPRMC,194231.317,V,,,,,0.00,0.00,250218,,,N*48
$GPRMC,194232.317,V,,,,,0.00,0.00,250218,,,N*4B
$GPRMC,194233.317,V,,,,,0.00,0.00,250218,,,N*4A
$GPRMC,194234.317,V,,,,,0.00,0.00,250218,,,N*4D
$GPRMC,194235.317,V,,,,,0.00,0.00,250218,,,N*4C
$GPRMC,194236.103,V,,,,,0.00,0.00,250218,,,N*48
$GPRMC,194237.097,V,,,,,0.00,0.00,250218,,,N*45
$GPRMC,194238.097,V,,,,,0.00,0.00,250218,,,N*4A
$GPRMC,194239.097,V,,,,,0.00,0.00,250218,,,N*4B
$GPRMC,194240.097,V,,,,,0.00,0.00,250218,,,N*45
$GPRMC,194241.097,V,,,,,0.00,0.00,250218,,,N*44
$GPRMC,194242.097,V,,,,,0.00,0.00,250218,,,N*47
$GPRMC,194243.097,V,,,,,0.00,0.00,250218,,,N*46
$GPRMC,194244.097,V,,,,,0.00,0.00,250218,,,N*41
$GPRMC,194245.097,V,,,,,0.00,0.00,250218,,,N*40
$GPRMC,194246.097,V,,,,,0.00,0.00,250218,,,N*43
$GPRMC,194247.097,V,,,,,0.00,0.00,250218,,,N*42
$GPRMC,194248.097,V,,,,,0.00,0.00,250218,,,N*4D
$GPRMC,194249.097,V,,,,,0.00,0.00,250218,,,N*4C
$GPRMC,194250.097,V,,,,,0.00,0.00,250218,,,N*44
$GPRMC,194251.097,V,,,,,0.00,0.00,250218,,,N*45
$GPRMC,194252.097,V,,,,,0.00,0.00,250218,,,N*46
$GPRMC,194253.097,V,,,,,0.00,0.00,250218,,,N*47
$GPRMC,194254.085,V,,,,,0.40,144.44,250218,,,N*46
$GPRMC,194255.085,V,,,,,0.53,228.73,250218,,,N*48
$GPRMC,194256.085,A,3214.2043,N,11057.1109,W,0.53,226.64,250218,,,A*78
$GPRMC,194258.000,A,3214.2047,N,11057.1109,W,0.53,217.20,250218,,,A*7D
$GPRMC,194259.000,A,3214.2051,N,11057.1109,W,0.44,201.93,250218,,,A*72
$GPRMC,194300.000,A,3214.2050,N,11057.1108,W,0.49,192.76,250218,,,A*70
$GPRMC,194301.000,A,3214.2052,N,11057.1108,W,0.33,216.08,250218,,,A*78
$GPRMC,194302.000,A,3214.2052,N,11057.1106,W,0.34,217.73,250218,,,A*7F
$GPRMC,194303.000,A,3214.2049,N,11057.1106,W,0.42,209.88,250218,,,A*7E
